CT,1978,3,87.07
CT,1978,4,88.28
CT,1979,1,95.39
CT,1979,2,97.49
CT,1979,3,100.41
CT,1979,4,101.77
CT,1980,1,100
CT,1980,2,101.61
CT,1980,3,103.72
CT,1980,4,104.88
CT,1981,1,104.4
CT,1981,2,109.7
CT,1981,3,114.27
CT,1981,4,111.5
CT,1982,1,111.78
CT,1982,2,112.29
CT,1982,3,111.02
CT,1982,4,112.94
CT,1983,1,118.71
CT,1983,2,121.06
CT,1983,3,122.47
CT,1983,4,126.21
CT,1984,1,131.1
CT,1984,2,134.56
CT,1984,3,140.24
CT,1984,4,141.78
CT,1985,1,148.35
CT,1985,2,155.45
CT,1985,3,160.02
CT,1985,4,168.8
CT,1986,1,174.48
CT,1986,2,185.36
CT,1986,3,199.34
CT,1986,4,212.6
CT,1987,1,224.87
CT,1987,2,237.34
CT,1987,3,250.13
CT,1987,4,257.45
CT,1988,1,263.33
CT,1988,2,267.51
CT,1988,3,265.75
CT,1988,4,266.29
CT,1989,1,261.68
CT,1989,2,261.46
CT,1989,3,262.29
CT,1989,4,261.29
CT,1990,1,257.4
CT,1990,2,249.55
CT,1990,3,246.99
CT,1990,4,240.28
CT,1991,1,239.88
CT,1991,2,236.47
CT,1991,3,233.77
CT,1991,4,236.06
CT,1992,1,237.07
CT,1992,2,232.41
CT,1992,3,233.23
CT,1992,4,233.05
CT,1993,1,229.43
CT,1993,2,230.04
CT,1993,3,230.02
CT,1993,4,230.63
CT,1994,1,228.68
CT,1994,2,223.52
CT,1994,3,220.6
CT,1994,4,217.82
CT,1995,1,216.61
CT,1995,2,219.4
CT,1995,3,224.73
CT,1995,4,224.97
CT,1996,1,227.9
CT,1996,2,225.05
CT,1996,3,221.78
CT,1996,4,223.15
CT,1997,1,224.45
CT,1997,2,225.49
CT,1997,3,228.09
CT,1997,4,230.37
CT,1998,1,235.88
CT,1998,2,235.97
CT,1998,3,239.46
CT,1998,4,242.56
CT,1999,1,245.84
CT,1999,2,248.85
CT,1999,3,253.62
CT,1999,4,256.7
CT,2000,1,261.46
CT,2000,2,268.58
CT,2000,3,274.36
CT,2000,4,278.15
CT,2001,1,285.03
CT,2001,2,291.14
CT,2001,3,298.28
CT,2001,4,303.48
CT,2002,1,309.98
CT,2002,2,318.86
CT,2002,3,327.53
CT,2002,4,334.42
CT,2003,1,338.65
CT,2003,2,344.22
CT,2003,3,352.45
CT,2003,4,365.36
CT,2004,1,371.7
CT,2004,2,383.78
CT,2004,3,403.21
CT,2004,4,410.98
CT,2005,1,421.4
CT,2005,2,435.48
CT,2005,3,447.63
CT,2005,4,456.67
CT,2006,1,462.64
CT,2006,2,464.9
CT,2006,3,465.34
CT,2006,4,468.04
CT,2007,1,471.11
CT,2007,2,467.49
CT,2007,3,463.74
CT,2007,4,462.98
CT,2008,1,462.47
CT,2008,2,451.59
CT,2008,3,437.66
CT,2008,4,433.99
CT,2009,1,437.44
CT,2009,2,423.25
CT,2009,3,412.53
CT,2009,4,411.17
CT,2010,1,406.39
CT,2010,2,401.89
CT,2010,3,406.43
CT,2010,4,407.13
CT,2011,1,396.64
CT,2011,2,389.32
CT,2011,3,390.49
CT,2011,4,393.56
CT,2012,1,386.98
CT,2012,2,383.02
CT,2012,3,384.04
CT,2012,4,385.36
CT,2013,1,383.48
CT,2013,2,381.77
CT,2013,3,381.36
CT,2013,4,378.29
CT,2014,1,376.97
CT,2014,2,380.02
CT,2014,3,382.64
CT,2014,4,382.25
CT,2015,1,387.1
CT,2015,2,388.34
CT,2015,3,386.02
CT,2015,4,385.5
CT,2016,1,385.78
CT,2016,2,387.58
CT,2016,3,391.02
CT,2016,4,391.26
CT,2017,1,385.94
CT,2017,2,391.22
CT,2017,3,393.65
CT,2017,4,393.53
CT,2018,1,391.91
CT,2018,2,394.85
CT,2018,3,398.51
CT,2018,4,396.55
CT,2019,1,398.66
CT,2019,2,405.04
CT,2019,3,409.56
CT,2019,4,411.95
CT,2020,1,413.62
CT,2020,2,417.97
CT,2020,3,427.02
CT,2020,4,438.72
CT,2021,1,450.17
CT,2021,2,473.16
CT,2021,3,499.31
CT,2021,4,509.99
CT,2022,1,522.99
CT,2022,2,555.93
DC,1975,1,46.56
DC,1975,2,47.6
DC,1975,3,47.32
DC,1975,4,54.56
DC,1976,1,53.05
DC,1976,2,53.02
DC,1976,3,59.15
DC,1976,4,57.72
DC,1977,1,59.63
DC,1977,2,63.97
DC,1977,3,66.71
DC,1977,4,72.3
DC,1978,1,69.35
DC,1978,2,77.81
DC,1978,3,81.32
DC,1978,4,80.85
DC,1979,1,89.52
DC,1979,2,88.68
DC,1979,3,92.65
DC,1979,4,98.8
DC,1980,1,100
DC,1980,2,96.26
DC,1980,3,98.9
DC,1980,4,101.84
DC,1981,1,91.94
DC,1981,2,106.23
DC,1981,3,95.86
DC,1981,4,103.48
DC,1982,1,76.58
DC,1982,2,104.74
DC,1982,3,81.8
DC,1982,4,101.75
DC,1983,1,95.71
DC,1983,2,97.59
DC,1983,3,102.75
DC,1983,4,100.65
DC,1984,1,102.5
DC,1984,2,104.5
DC,1984,3,106.56
DC,1984,4,108.75
DC,1985,1,108.04
DC,1985,2,111.35
DC,1985,3,112.94
DC,1985,4,114.9
DC,1986,1,114.65
DC,1986,2,120.26
DC,1986,3,123.57
DC,1986,4,128.71
DC,1987,1,133.71
DC,1987,2,136.56
DC,1987,3,141.12
DC,1987,4,147.3
DC,1988,1,155.53
DC,1988,2,162.92
DC,1988,3,166.14
DC,1988,4,171.11
DC,1989,1,180.91
DC,1989,2,182.5
DC,1989,3,184.5
DC,1989,4,188.03
DC,1990,1,193.52
DC,1990,2,193.46
DC,1990,3,188.85
DC,1990,4,189.33
DC,1991,1,191.36
DC,1991,2,192.83
DC,1991,3,190.78
DC,1991,4,194.56
DC,1992,1,197.31
DC,1992,2,197.27
DC,1992,3,196.79
DC,1992,4,195.39
DC,1993,1,194.28
DC,1993,2,194.9
DC,1993,3,195.65
DC,1993,4,196.19
DC,1994,1,197.56
DC,1994,2,190.15
DC,1994,3,190.32
DC,1994,4,182.45
DC,1995,1,185.39
DC,1995,2,184.86
DC,1995,3,189.82
DC,1995,4,192.91
DC,1996,1,195.52
DC,1996,2,191.62
DC,1996,3,189.36
DC,1996,4,190.66
DC,1997,1,191.2
DC,1997,2,192.58
DC,1997,3,190.5
DC,1997,4,190.91
DC,1998,1,198.48
DC,1998,2,199.82
DC,1998,3,201.22
DC,1998,4,207
DC,1999,1,209.06
DC,1999,2,213.61
DC,1999,3,219.77
DC,1999,4,226.27
DC,2000,1,236.12
DC,2000,2,244.77
DC,2000,3,252.4
DC,2000,4,257.11
DC,2001,1,267.95
DC,2001,2,280.27
DC,2001,3,291.91
DC,2001,4,300.81
DC,2002,1,310.29
DC,2002,2,321.6
DC,2002,3,336.45
DC,2002,4,346.52
DC,2003,1,354.38
DC,2003,2,361.22
DC,2003,3,372.6
DC,2003,4,392.34
DC,2004,1,407.68
DC,2004,2,428.11
DC,2004,3,457.78
DC,2004,4,482.29
DC,2005,1,504.16
DC,2005,2,533.84
DC,2005,3,565.86
DC,2005,4,594.02
DC,2006,1,603.33
DC,2006,2,610.9
DC,2006,3,616.77
DC,2006,4,627.06
DC,2007,1,632.65
DC,2007,2,632.38
DC,2007,3,633.86
DC,2007,4,626.76
DC,2008,1,614.28
DC,2008,2,598.32
DC,2008,3,584.46
DC,2008,4,577.84
DC,2009,1,580.09
DC,2009,2,562.98
DC,2009,3,557.9
DC,2009,4,565.52
DC,2010,1,559.07
DC,2010,2,561.6
DC,2010,3,570.35
DC,2010,4,569.98
DC,2011,1,562.29
DC,2011,2,570.56
DC,2011,3,572.7
DC,2011,4,579.24
DC,2012,1,583.21
DC,2012,2,586.85
DC,2012,3,596.77
DC,2012,4,608
DC,2013,1,617.93
DC,2013,2,635.93
DC,2013,3,657.12
DC,2013,4,660.04
DC,2014,1,674.8
DC,2014,2,690.54
DC,2014,3,697.78
DC,2014,4,713.6
DC,2015,1,719.8
DC,2015,2,731.31
DC,2015,3,748.16
DC,2015,4,763.6
DC,2016,1,769.55
DC,2016,2,786.12
DC,2016,3,791.92
DC,2016,4,806.09
DC,2017,1,803.18
DC,2017,2,823.33
DC,2017,3,834.1
DC,2017,4,839.43
DC,2018,1,850.2
DC,2018,2,863.27
DC,2018,3,868.26
DC,2018,4,879.53
DC,2019,1,885.28
DC,2019,2,890.78
DC,2019,3,904.89
DC,2019,4,910.88
DC,2020,1,918.47
DC,2020,2,920.28
DC,2020,3,931.14
DC,2020,4,951.75
DC,2021,1,961.33
DC,2021,2,1002.33
DC,2021,3,1025.91
DC,2021,4,1036.45
DC,2022,1,1060.71
DC,2022,2,1114.63
DE,1975,1,77.16
DE,1975,2,89.9
DE,1975,3,115.96
DE,1975,4,71.65
DE,1976,1,79.6
DE,1976,2,84.56
DE,1976,3,80.57
DE,1976,4,87
DE,1977,1,90.34
DE,1977,2,77.97
DE,1977,3,81.05
DE,1977,4,82.85
DE,1978,1,85.44
DE,1978,2,89.38
DE,1978,3,85.47
DE,1978,4,83.74
DE,1979,1,86.4
DE,1979,2,87.06
DE,1979,3,95.22
DE,1979,4,96.32
DE,1980,1,100
DE,1980,2,107.09
DE,1980,3,109.95
DE,1980,4,106.67
DE,1981,1,109.35
DE,1981,2,104.33
DE,1981,3,116.17
DE,1981,4,107.48
DE,1982,1,102.39
DE,1982,2,113.25
DE,1982,3,113.31
DE,1982,4,116.06
DE,1983,1,116.63
DE,1983,2,118.99
DE,1983,3,122.42
DE,1983,4,127.95
DE,1984,1,125.3
DE,1984,2,128.66
DE,1984,3,131.86
DE,1984,4,133.85
DE,1985,1,136.9
DE,1985,2,140.83
DE,1985,3,143.29
DE,1985,4,145.79
DE,1986,1,151.14
DE,1986,2,154.58
DE,1986,3,159.33
DE,1986,4,164.72
DE,1987,1,171.24
DE,1987,2,175.37
DE,1987,3,182.46
DE,1987,4,187.31
DE,1988,1,190.1
DE,1988,2,195.67
DE,1988,3,201.31
DE,1988,4,206.33
DE,1989,1,209.69
DE,1989,2,216.4
DE,1989,3,221.52
DE,1989,4,222.88
DE,1990,1,226.28
DE,1990,2,225.5
DE,1990,3,223.83
DE,1990,4,223.76
DE,1991,1,227.16
DE,1991,2,227.94
DE,1991,3,227.96
DE,1991,4,231.12
DE,1992,1,231.1
DE,1992,2,229.51
DE,1992,3,230.67
DE,1992,4,232.72
DE,1993,1,231.38
DE,1993,2,232.38
DE,1993,3,231.89
DE,1993,4,232.57
DE,1994,1,231.6
DE,1994,2,228.99
DE,1994,3,226.63
DE,1994,4,225.8
DE,1995,1,226.4
DE,1995,2,227.28
DE,1995,3,231.01
DE,1995,4,230.72
DE,1996,1,233.79
DE,1996,2,231.21
DE,1996,3,232.16
DE,1996,4,234.2
DE,1997,1,234.07
DE,1997,2,234.45
DE,1997,3,236.51
DE,1997,4,238.27
DE,1998,1,242.12
DE,1998,2,242.86
DE,1998,3,244.07
DE,1998,4,245.42
DE,1999,1,249.36
DE,1999,2,251.07
DE,1999,3,255.18
DE,1999,4,256.55
DE,2000,1,260.7
DE,2000,2,265.21
DE,2000,3,270.27
DE,2000,4,273.82
DE,2001,1,279.69
DE,2001,2,284.44
DE,2001,3,290.12
DE,2001,4,294.08
DE,2002,1,299.17
DE,2002,2,306.84
DE,2002,3,314.66
DE,2002,4,319.74
DE,2003,1,324.46
DE,2003,2,331.33
DE,2003,3,338.96
DE,2003,4,351.77
DE,2004,1,362.82
DE,2004,2,370.81
DE,2004,3,393.12
DE,2004,4,405.08
DE,2005,1,416.25
DE,2005,2,433.86
DE,2005,3,453.59
DE,2005,4,463.08
DE,2006,1,472.46
DE,2006,2,481.47
DE,2006,3,486.12
DE,2006,4,495.05
DE,2007,1,495.3
DE,2007,2,499
DE,2007,3,494.05
DE,2007,4,494.68
DE,2008,1,491.3
DE,2008,2,484.67
DE,2008,3,473.46
DE,2008,4,468.01
DE,2009,1,470.42
DE,2009,2,456.43
DE,2009,3,445.46
DE,2009,4,441.55
DE,2010,1,438.71
DE,2010,2,434.04
DE,2010,3,433.71
DE,2010,4,430.44
DE,2011,1,419.77
DE,2011,2,407.73
DE,2011,3,403.85
DE,2011,4,408.97
DE,2012,1,405.82
DE,2012,2,397.24
DE,2012,3,400.18
DE,2012,4,402.92
DE,2013,1,403.04
DE,2013,2,403.49
DE,2013,3,405.08
DE,2013,4,407.93
DE,2014,1,407.03
DE,2014,2,410.65
DE,2014,3,415.65
DE,2014,4,414.12
DE,2015,1,421.01
DE,2015,2,420.28
DE,2015,3,422.91
DE,2015,4,424.76
DE,2016,1,425.52
DE,2016,2,429.74
DE,2016,3,434.35
DE,2016,4,437.54
DE,2017,1,436.22
DE,2017,2,439.08
DE,2017,3,439.97
DE,2017,4,444.09
DE,2018,1,450.34
DE,2018,2,453.15
DE,2018,3,455.17
DE,2018,4,459.01
DE,2019,1,461.79
DE,2019,2,469.46
DE,2019,3,474.96
DE,2019,4,477.94
DE,2020,1,483.97
DE,2020,2,487.7
DE,2020,3,497.72
DE,2020,4,505.56
DE,2021,1,521.11
DE,2021,2,542.62
DE,2021,3,569.23
DE,2021,4,588.91
DE,2022,1,606.02
DE,2022,2,642.25
FL,1975,1,65.89
FL,1975,2,83.46
FL,1975,3,66.83
FL,1975,4,68.26
FL,1976,1,67.96
FL,1976,2,75.99
FL,1976,3,69.02
FL,1976,4,70.29
FL,1977,1,71.03
FL,1977,2,79.07
FL,1977,3,72.62
FL,1977,4,74.82
FL,1978,1,78.39
FL,1978,2,83.37
FL,1978,3,83.05
FL,1978,4,84.67
FL,1979,1,89.76
FL,1979,2,92.44
FL,1979,3,93.79
FL,1979,4,98.02
FL,1980,1,100
FL,1980,2,99.72
FL,1980,3,105.88
FL,1980,4,108.72
FL,1981,1,110.02
FL,1981,2,112.28
FL,1981,3,108.07
FL,1981,4,104.74
FL,1982,1,112.83
FL,1982,2,114.68
FL,1982,3,104.58
FL,1982,4,112.72
FL,1983,1,121.42
FL,1983,2,123.75
FL,1983,3,124.19
FL,1983,4,124.51
FL,1984,1,125.71
FL,1984,2,126.81
FL,1984,3,128.07
FL,1984,4,126.41
FL,1985,1,127.88
FL,1985,2,128.19
FL,1985,3,128.11
FL,1985,4,129.85
FL,1986,1,131.23
FL,1986,2,134.69
FL,1986,3,135.61
FL,1986,4,135.8
FL,1987,1,136.47
FL,1987,2,138.62
FL,1987,3,138.82
FL,1987,4,139.85
FL,1988,1,141.29
FL,1988,2,144.25
FL,1988,3,145.35
FL,1988,4,146.57
FL,1989,1,147.72
FL,1989,2,148.67
FL,1989,3,151.16
FL,1989,4,152.3
FL,1990,1,153.03
FL,1990,2,152.5
FL,1990,3,153.43
FL,1990,4,152.86
FL,1991,1,154.59
FL,1991,2,155.05
FL,1991,3,154.8
FL,1991,4,157.49
FL,1992,1,159.36
FL,1992,2,157.93
FL,1992,3,160.59
FL,1992,4,160.67
FL,1993,1,160.91
FL,1993,2,162.63
FL,1993,3,163.94
FL,1993,4,165.54
FL,1994,1,165.34
FL,1994,2,164.21
FL,1994,3,164.48
FL,1994,4,164.45
FL,1995,1,165.03
FL,1995,2,167.27
FL,1995,3,170.41
FL,1995,4,171.76
FL,1996,1,173.6
FL,1996,2,172.54
FL,1996,3,173.09
FL,1996,4,174.03
FL,1997,1,176
FL,1997,2,175.96
FL,1997,3,178.25
FL,1997,4,181.32
FL,1998,1,184.85
FL,1998,2,184.65
FL,1998,3,187.02
FL,1998,4,189.75
FL,1999,1,190.86
FL,1999,2,192.36
FL,1999,3,194.64
FL,1999,4,197
FL,2000,1,200.9
FL,2000,2,204.46
FL,2000,3,208.78
FL,2000,4,213.15
FL,2001,1,219.3
FL,2001,2,224.82
FL,2001,3,229.98
FL,2001,4,235.52
FL,2002,1,240.21
FL,2002,2,247.53
FL,2002,3,254.53
FL,2002,4,260.28
FL,2003,1,265.84
FL,2003,2,272.26
FL,2003,3,278.78
FL,2003,4,291.76
FL,2004,1,300.63
FL,2004,2,314.76
FL,2004,3,334.48
FL,2004,4,349.78
FL,2005,1,368.46
FL,2005,2,396.02
FL,2005,3,423.59
FL,2005,4,445.9
FL,2006,1,463.27
FL,2006,2,473.18
FL,2006,3,476.55
FL,2006,4,479.81
FL,2007,1,476.89
FL,2007,2,470.61
FL,2007,3,453.78
FL,2007,4,442.46
FL,2008,1,424.72
FL,2008,2,395.42
FL,2008,3,363.33
FL,2008,4,344.78
FL,2009,1,350.51
FL,2009,2,332.57
FL,2009,3,313.48
FL,2009,4,305.57
FL,2010,1,299.76
FL,2010,2,291.43
FL,2010,3,294.87
FL,2010,4,289.55
FL,2011,1,275.75
FL,2011,2,267.37
FL,2011,3,270.19
FL,2011,4,272.59
FL,2012,1,267.18
FL,2012,2,265.22
FL,2012,3,271.63
FL,2012,4,275.33
FL,2013,1,279.11
FL,2013,2,288.42
FL,2013,3,295.79
FL,2013,4,303.39
FL,2014,1,307.77
FL,2014,2,316.06
FL,2014,3,322.84
FL,2014,4,328.7
FL,2015,1,336.1
FL,2015,2,344.35
FL,2015,3,352.9
FL,2015,4,359.81
FL,2016,1,366.49
FL,2016,2,375.8
FL,2016,3,386.13
FL,2016,4,392.5
FL,2017,1,399.77
FL,2017,2,409.57
FL,2017,3,416.76
FL,2017,4,424.89
FL,2018,1,433.49
FL,2018,2,441.75
FL,2018,3,449.11
FL,2018,4,452.56
FL,2019,1,459.6
FL,2019,2,465.55
FL,2019,3,473.17
FL,2019,4,479.33
FL,2020,1,486.56
FL,2020,2,492.67
FL,2020,3,501.03
FL,2020,4,514.58
FL,2021,1,531.29
FL,2021,2,565.94
FL,2021,3,607.82
FL,2021,4,642.13
FL,2022,1,677.9
FL,2022,2,733.88
GA,1975,1,73.87
GA,1975,2,71.96
GA,1975,3,74.27
GA,1975,4,73.72
GA,1976,1,71.34
GA,1976,2,73.03
GA,1976,3,79.1
GA,1976,4,78.35
GA,1977,1,76.81
GA,1977,2,76.26
GA,1977,3,78.72
GA,1977,4,78.63
GA,1978,1,84.19
GA,1978,2,81.71
GA,1978,3,85.34
GA,1978,4,86.34
GA,1979,1,87.94
GA,1979,2,91.14
GA,1979,3,92.2
GA,1979,4,95.65
GA,1980,1,100
GA,1980,2,100.48
GA,1980,3,102.07
GA,1980,4,102.89
GA,1981,1,107.25
GA,1981,2,107.9
GA,1981,3,108.63
GA,1981,4,112.89
GA,1982,1,113.58
GA,1982,2,115.55
GA,1982,3,114.37
GA,1982,4,116.46
GA,1983,1,117.7
GA,1983,2,118.5
GA,1983,3,121.1
GA,1983,4,120.82
GA,1984,1,124.37
GA,1984,2,126.62
GA,1984,3,124.32
GA,1984,4,129.3
GA,1985,1,131.75
GA,1985,2,128.8
GA,1985,3,135.19
GA,1985,4,137.82
GA,1986,1,140.12
GA,1986,2,141.97
GA,1986,3,143.69
GA,1986,4,146.05
GA,1987,1,148.48
GA,1987,2,150.15
GA,1987,3,151.85
GA,1987,4,152.54
GA,1988,1,154.67
GA,1988,2,156.58
GA,1988,3,156.9
GA,1988,4,156.78
GA,1989,1,157.83
GA,1989,2,158.36
GA,1989,3,160.35
GA,1989,4,161.48
GA,1990,1,160.95
GA,1990,2,159.52
GA,1990,3,160.57
GA,1990,4,159.44
GA,1991,1,161.21
GA,1991,2,161.74
GA,1991,3,161.32
GA,1991,4,163.08
GA,1992,1,164.13
GA,1992,2,164.42
GA,1992,3,167.67
GA,1992,4,167.97
GA,1993,1,168.33
GA,1993,2,170.21
GA,1993,3,171.39
GA,1993,4,172.65
GA,1994,1,173.21
GA,1994,2,174.29
GA,1994,3,174.9
GA,1994,4,175.6
GA,1995,1,176.54
GA,1995,2,179.9
GA,1995,3,182.29
GA,1995,4,185.12
GA,1996,1,187.28
GA,1996,2,188.21
GA,1996,3,189.85
GA,1996,4,191.4
GA,1997,1,193.54
GA,1997,2,195.75
GA,1997,3,199.02
GA,1997,4,201.88
GA,1998,1,205.47
GA,1998,2,207.31
GA,1998,3,211.12
GA,1998,4,214.25
GA,1999,1,217.11
GA,1999,2,220.41
GA,1999,3,224.32
GA,1999,4,226.9
GA,2000,1,229.92
GA,2000,2,233.67
GA,2000,3,237.49
GA,2000,4,241.35
GA,2001,1,248.11
GA,2001,2,251.17
GA,2001,3,254.38
GA,2001,4,257.68
GA,2002,1,259.89
GA,2002,2,261.85
GA,2002,3,266.13
GA,2002,4,269.21
GA,2003,1,271.28
GA,2003,2,273.11
GA,2003,3,274.78
GA,2003,4,278.35
GA,2004,1,282.18
GA,2004,2,284.07
GA,2004,3,287.94
GA,2004,4,292.47
GA,2005,1,296.27
GA,2005,2,300.21
GA,2005,3,305.26
GA,2005,4,309.29
GA,2006,1,312.48
GA,2006,2,314.32
GA,2006,3,316.89
GA,2006,4,322.84
GA,2007,1,325.43
GA,2007,2,326.51
GA,2007,3,324.44
GA,2007,4,326.6
GA,2008,1,326.92
GA,2008,2,321.94
GA,2008,3,313.12
GA,2008,4,311.78
GA,2009,1,318.59
GA,2009,2,308.84
GA,2009,3,296.28
GA,2009,4,291.98
GA,2010,1,286.33
GA,2010,2,280.17
GA,2010,3,283.01
GA,2010,4,279.22
GA,2011,1,269.01
GA,2011,2,257.43
GA,2011,3,258.98
GA,2011,4,258.39
GA,2012,1,251.74
GA,2012,2,247.32
GA,2012,3,250.4
GA,2012,4,253.42
GA,2013,1,253.76
GA,2013,2,259.71
GA,2013,3,263.27
GA,2013,4,266.61
GA,2014,1,270.55
GA,2014,2,276.97
GA,2014,3,282.31
GA,2014,4,284.25
GA,2015,1,288.48
GA,2015,2,295.35
GA,2015,3,299.08
GA,2015,4,301.56
GA,2016,1,304.49
GA,2016,2,312.86
GA,2016,3,318.59
GA,2016,4,321.37
GA,2017,1,323.55
GA,2017,2,332.11
GA,2017,3,337.15
GA,2017,4,340.43
GA,2018,1,348.32
GA,2018,2,356.45
GA,2018,3,362.33
GA,2018,4,364.34
GA,2019,1,369.78
GA,2019,2,377.28
GA,2019,3,382.65
GA,2019,4,386.41
GA,2020,1,392.18
GA,2020,2,396.28
GA,2020,3,403.77
GA,2020,4,412.47
GA,2021,1,424.53
GA,2021,2,449.18
GA,2021,3,476.36
GA,2021,4,500.54
GA,2022,1,525.01
GA,2022,2,563.59
HI,1975,1,66.84
HI,1975,2,53.84
HI,1975,3,57.91
HI,1975,4,55.31
HI,1976,1,53.82
HI,1976,2,56.93
HI,1976,3,54.95
HI,1976,4,56.7
HI,1977,1,56.25
HI,1977,2,58.9
HI,1977,3,61.07
HI,1977,4,62.97
HI,1978,1,65.98
HI,1978,2,65.31
HI,1978,3,66.98
HI,1978,4,75.09
HI,1979,1,74.2
HI,1979,2,82.16
HI,1979,3,89.65
HI,1979,4,92.85
HI,1980,1,100
HI,1980,2,101.72
HI,1980,3,101.3
HI,1980,4,107.8
HI,1981,1,102.21
HI,1981,2,98.1
HI,1981,3,86.83
HI,1981,4,49.27
HI,1982,1,112.74
HI,1982,2,104.14
HI,1982,3,100.4
HI,1982,4,85.19
HI,1983,1,102.36
HI,1983,2,106.38
HI,1983,3,112.37
HI,1983,4,106.28
HI,1984,1,108.5
HI,1984,2,113.5
HI,1984,3,110.19
HI,1984,4,109.2
HI,1985,1,114.72
HI,1985,2,113.03
HI,1985,3,116.98
HI,1985,4,118.01
HI,1986,1,119.83
HI,1986,2,120.15
HI,1986,3,121.05
HI,1986,4,123.95
HI,1987,1,127.99
HI,1987,2,131.01
HI,1987,3,133.08
HI,1987,4,136.09
HI,1988,1,144.69
HI,1988,2,151.66
HI,1988,3,155.59
HI,1988,4,166.82
HI,1989,1,179.29
HI,1989,2,183.85
HI,1989,3,196.23
HI,1989,4,203.14
HI,1990,1,218.11
HI,1990,2,231.67
HI,1990,3,242.49
HI,1990,4,251.78
HI,1991,1,257.54
HI,1991,2,260.15
HI,1991,3,260.15
HI,1991,4,263.96
HI,1992,1,263.37
HI,1992,2,262.86
HI,1992,3,264.55
HI,1992,4,265.45
HI,1993,1,264.78
HI,1993,2,266.09
HI,1993,3,265.13
HI,1993,4,266.49
HI,1994,1,267.27
HI,1994,2,264.32
HI,1994,3,265.72
HI,1994,4,258.79
HI,1995,1,257.55
HI,1995,2,261.2
HI,1995,3,261.3
HI,1995,4,262.6
HI,1996,1,257.24
HI,1996,2,251.65
HI,1996,3,243.08
HI,1996,4,239.68
HI,1997,1,236.85
HI,1997,2,230.51
HI,1997,3,230.68
HI,1997,4,229.83
HI,1998,1,231.27
HI,1998,2,231.11
HI,1998,3,231.9
HI,1998,4,231.14
HI,1999,1,229.99
HI,1999,2,228.21
HI,1999,3,224.54
HI,1999,4,224.56
HI,2000,1,231.05
HI,2000,2,230.67
HI,2000,3,233.71
HI,2000,4,239.13
HI,2001,1,246.98
HI,2001,2,250.61
HI,2001,3,254.8
HI,2001,4,258.81
HI,2002,1,262.83
HI,2002,2,268.74
HI,2002,3,276.96
HI,2002,4,280.57
HI,2003,1,288.64
HI,2003,2,295.61
HI,2003,3,304.07
HI,2003,4,321.31
HI,2004,1,336.44
HI,2004,2,355.74
HI,2004,3,389.55
HI,2004,4,403.76
HI,2005,1,423.06
HI,2005,2,447.91
HI,2005,3,475.93
HI,2005,4,502.76
HI,2006,1,520.89
HI,2006,2,525.52
HI,2006,3,535.31
HI,2006,4,533.62
HI,2007,1,540.56
HI,2007,2,541.93
HI,2007,3,538.79
HI,2007,4,536.76
HI,2008,1,531.79
HI,2008,2,520.75
HI,2008,3,505.22
HI,2008,4,496.12
HI,2009,1,493.1
HI,2009,2,472.47
HI,2009,3,458.98
HI,2009,4,452.45
HI,2010,1,452.11
HI,2010,2,448.97
HI,2010,3,451.64
HI,2010,4,451.92
HI,2011,1,442.59
HI,2011,2,443.08
HI,2011,3,446.21
HI,2011,4,446.1
HI,2012,1,447.77
HI,2012,2,444.51
HI,2012,3,452.88
HI,2012,4,457.29
HI,2013,1,460.09
HI,2013,2,470.23
HI,2013,3,478.86
HI,2013,4,490.2
HI,2014,1,493.82
HI,2014,2,500.98
HI,2014,3,511.61
HI,2014,4,518.42
HI,2015,1,530.2
HI,2015,2,533.94
HI,2015,3,541.35
HI,2015,4,548.65
HI,2016,1,562.77
HI,2016,2,565.71
HI,2016,3,577.14
HI,2016,4,582.58
HI,2017,1,582.95
HI,2017,2,590.95
HI,2017,3,600.06
HI,2017,4,603.43
HI,2018,1,609.43
HI,2018,2,615.71
HI,2018,3,620.09
HI,2018,4,623.01
HI,2019,1,630.45
HI,2019,2,632.38
HI,2019,3,638.34
HI,2019,4,643.8
HI,2020,1,643.92
HI,2020,2,652.15
HI,2020,3,645.32
HI,2020,4,656.05
HI,2021,1,665.37
HI,2021,2,699.87
HI,2021,3,727.48
HI,2021,4,762.95
HI,2022,1,801.75
HI,2022,2,849.52
IA,1975,1,59.42
IA,1975,2,63.3
IA,1975,3,63.54
IA,1975,4,65.25
IA,1976,1,67.57
IA,1976,2,70.18
IA,1976,3,74.09
IA,1976,4,71.23
IA,1977,1,76.16
IA,1977,2,78.18
IA,1977,3,79.78
IA,1977,4,83.26
IA,1978,1,85.52
IA,1978,2,89.72
IA,1978,3,90.95
IA,1978,4,95.16
IA,1979,1,96.01
IA,1979,2,99.18
IA,1979,3,102.41
IA,1979,4,101.32
IA,1980,1,100
IA,1980,2,100.73
IA,1980,3,101.44
IA,1980,4,97.33
IA,1981,1,94.8
IA,1981,2,93.19
IA,1981,3,87.97
IA,1981,4,102.44
IA,1982,1,95.53
IA,1982,2,96.63
IA,1982,3,86.19
IA,1982,4,94.4
IA,1983,1,97.98
IA,1983,2,98.9
IA,1983,3,98.46
IA,1983,4,98.24
IA,1984,1,98.47
IA,1984,2,100.45
IA,1984,3,99.14
IA,1984,4,100.77
IA,1985,1,101.35
IA,1985,2,101.32
